stockorg_code,sku_code,dt,begin_stock_qty,demand_qty,production_qty,trans_in_qty,trans_out_qty,safety_stock_qty,todo_qty,end_stock_qty
warehouse.XXF,31716450008000000,2024-04-01,0.180,6.550,0.000,14.846,0.000,0.000,0.000,8.476
warehouse.LSD,31728040031000000,2024-04-01,37.374,169.640,0.000,157.278,0.000,0.000,0.000,25.012
warehouse.CDA,31850000005000000,2024-04-01,0.404,4.270,0.000,13.757,0.000,0.000,0.000,9.891
warehouse.LNC,31010000273000000,2024-04-01,1.410,5.400,0.000,3.990,0.000,0.000,0.000,0.000
warehouse.YTF,31716450008000000,2024-04-01,12.299,16.500,0.000,17.258,0.000,0.000,0.000,13.056
warehouse.HFC,31010050024000000,2024-04-01,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.041
warehouse.CDA,31010010198000000,2024-04-01,294.104,235.720,0.000,0.000,0.000,0.000,0.000,58.384
warehouse.LJC,31016400008171000,2024-04-01,4.635,15.380,0.000,16.581,0.000,0.000,0.000,5.835
warehouse.GDC,31013070017000000,2024-04-01,37.446,63.360,0.000,36.913,0.000,0.000,0.000,10.999
warehouse.HBA,31010051936000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.BBD,31015580005000000,2024-04-01,7.500,2.280,0.000,0.000,0.000,0.000,0.000,5.220
warehouse.SHC,31710000004000000,2024-04-01,419.515,352.680,0.000,298.270,0.000,0.000,0.000,365.105
warehouse.KLC,31451840009000000,2024-04-01,60.680,0.000,0.000,0.000,196.453,0.000,135.773,0.000
warehouse.BBD,31010650026000000,2024-04-01,41.352,263.100,263.100,0.000,0.000,0.000,221.748,0.000
warehouse.QNC,31A10000006000000,2024-04-01,1.236,1.000,0.000,2.184,0.000,0.000,0.000,2.419
warehouse.FSF,31010056053240100,2024-04-01,67.111,160.950,160.950,0.000,0.000,0.000,93.839,0.000
warehouse.FSF,31010080215000002,2024-04-01,206.921,214.560,214.560,0.000,0.000,0.000,7.639,0.000
warehouse.QJC,31015290017000000,2024-04-01,138.396,768.530,768.530,0.000,0.000,0.000,630.134,0.000
warehouse.WHC,31010240029000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.FJX,31457020001000000,2024-04-01,0.422,0.000,0.000,0.000,0.000,0.000,0.000,0.422
warehouse.CZC,31010055173120007,2024-04-01,4.776,12.800,0.000,8.024,0.000,0.000,0.000,0.000
warehouse.HFC,31010030005000000,2024-04-01,91.609,159.880,0.000,101.144,0.000,0.000,0.000,32.873
warehouse.NJA,31016011824000000,2024-04-01,4.752,9.000,0.000,7.447,0.000,0.000,0.000,3.199
warehouse.SHC,31710000021000000,2024-04-01,59.162,64.000,0.000,37.942,0.000,0.000,0.000,33.105
warehouse.HND,31010900016000001,2024-04-01,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.038
warehouse.XAF,31010080213000001,2024-04-01,10.440,0.000,0.000,0.000,0.000,0.000,0.000,10.440
warehouse.GDC,31010050187240400,2024-04-01,128.058,0.000,0.000,0.000,0.000,0.000,0.000,128.058
warehouse.NJC,31726050046110100,2024-04-01,46.712,35.517,0.000,6.598,0.000,0.000,0.000,17.793
warehouse.ZZC,31010058660280003,2024-04-01,94.074,292.920,292.920,0.000,0.000,0.000,198.846,0.000
warehouse.ZZC,31011980012000000,2024-04-01,7.278,0.000,0.000,0.000,708.023,0.000,700.745,0.000
warehouse.QHD,31010051995000000,2024-04-01,125.869,34.980,34.980,0.000,0.000,0.000,0.000,90.889
warehouse.HBA,31794560012240300,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NXF,31455370004000000,2024-04-01,0.000,2.550,0.000,3.876,0.000,0.000,0.000,1.326
warehouse.XDF,31010055976000000,2024-04-01,278.598,901.890,901.890,0.000,144.049,0.000,767.341,0.000
warehouse.YCF,31017218344000000,2024-04-01,12.442,6.000,0.000,0.000,0.000,0.000,0.000,6.442
warehouse.YCD,31010030226000000,2024-04-01,134.236,60.700,0.000,0.000,0.000,0.000,0.000,73.536
warehouse.GXC,31710000010000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31013070015000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QHD,31010050005000000,2024-04-01,191.084,120.300,120.300,0.000,0.000,0.000,0.000,70.784
warehouse.HBA,31010206870000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YTF,31010030194000000,2024-04-01,9.000,51.040,0.000,59.947,0.000,0.000,0.000,17.907
warehouse.LCA,31010010001000000,2024-04-01,0.000,27.640,0.000,27.640,0.000,0.000,0.000,0.000
warehouse.NJC,31010090097000000,2024-04-01,167.532,193.612,0.000,54.985,0.000,0.000,0.000,28.905
warehouse.BZC,31710000031000000,2024-04-01,4.300,0.000,0.000,0.000,0.000,0.000,0.000,4.300
warehouse.LSA,31716450014000001,2024-04-01,89.844,0.000,0.000,0.000,0.000,0.000,0.000,89.844
warehouse.GSC,31010010001000000,2024-04-01,19.927,4.980,0.000,0.000,0.000,0.000,0.000,14.947
warehouse.NJD,31010055976000021,2024-04-01,25.230,281.720,281.720,0.000,0.000,0.000,256.490,0.000
warehouse.MYA,31728040035000001,2024-04-01,90.462,103.480,0.000,27.156,0.000,0.000,0.000,14.138
warehouse.GAA,31013080003000001,2024-04-01,79.200,185.050,185.050,0.000,0.000,0.000,105.850,0.000
warehouse.CZC,31010030061120001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HBA,31013070005000000,2024-04-01,0.000,2966.690,2966.690,0.000,0.000,0.000,2966.690,0.000
warehouse.YCF,31010080213140005,2024-04-01,224.704,0.000,0.000,0.000,318.014,0.000,93.310,0.000
warehouse.BBD,31010210055000000,2024-04-01,51.520,313.490,313.490,0.000,0.000,0.000,261.970,0.000
warehouse.LSD,31010180007163100,2024-04-01,230.125,252.120,0.000,49.255,0.000,0.000,0.000,27.260
warehouse.TZA,31710000006000000,2024-04-01,1.860,1.000,0.000,1.559,0.000,0.000,0.000,2.419
warehouse.NJA,31010060116000000,2024-04-01,50.973,14.000,0.000,0.000,0.000,0.000,0.000,36.973
warehouse.SHC,31015760018000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.CDA,31010055976000000,2024-04-01,0.000,69.410,69.410,0.000,0.000,0.000,69.410,0.000
warehouse.HFC,31710000004000000,2024-04-01,7.560,0.000,0.000,0.000,0.000,0.000,0.000,7.560
warehouse.LNC,31180900005171001,2024-04-01,297.427,665.060,665.060,0.000,0.000,0.000,367.633,0.000
warehouse.GAA,31710000032000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WZC,31010030008110005,2024-04-01,428.560,161.990,161.990,0.000,0.000,0.000,0.000,266.570
warehouse.HBA,31716453992000001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LSA,31010055976000006,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LNC,31017013975000001,2024-04-01,0.000,0.240,0.240,0.000,26.996,0.000,27.236,0.000
warehouse.XAF,31010051995142204,2024-04-01,180.235,400.130,400.130,0.000,0.000,0.000,219.895,0.000
warehouse.FYC,31016390004000000,2024-04-01,38.614,126.000,126.000,0.000,0.000,0.000,87.386,0.000
warehouse.WHC,31710900002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31010020002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QJC,31015760004000000,2024-04-01,6.692,221.850,221.850,0.000,32.198,0.000,247.356,0.000
warehouse.BZC,31010010013000000,2024-04-01,18.044,31.330,0.000,30.928,0.000,0.000,0.000,17.642
warehouse.HBA,31017048540000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SXX,31015550008000000,2024-04-01,4.749,34.000,0.000,29.251,0.000,0.000,0.000,0.000
warehouse.GSC,31010010213000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LJC,31010010001181400,2024-04-01,15.324,12.580,12.580,0.000,30.402,0.000,27.658,0.000
warehouse.SHC,31010000270000000,2024-04-01,11.160,150.000,150.000,0.000,24.000,0.000,162.840,0.000
warehouse.LSA,31010055976000005,2024-04-01,41.520,177.000,0.000,157.893,0.000,0.000,0.000,22.413
warehouse.XDF,31010185851000003,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SSF,31011500005240304,2024-04-01,730.800,288.600,288.600,0.000,0.000,0.000,0.000,442.200
warehouse.ZZC,31010053146000000,2024-04-01,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.004
warehouse.BBD,31011836105000000,2024-04-01,1.260,0.000,0.000,0.000,0.000,0.000,0.000,1.260
warehouse.QJC,31710000028000000,2024-04-01,6.083,0.000,0.000,0.000,0.000,0.000,0.000,6.083
warehouse.GDC,31520000254240100,2024-04-01,66.401,49.110,49.110,0.000,0.000,0.000,0.000,17.291
warehouse.SHC,31016000003000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.YCD,31016400004000000,2024-04-01,0.594,0.000,0.000,0.000,0.000,0.000,0.000,0.594
warehouse.XAF,31017150002000000,2024-04-01,15.776,283.000,0.000,300.305,0.000,0.000,0.000,33.081
warehouse.XAF,31716450023000000,2024-04-01,6.180,86.720,0.000,107.467,0.000,0.000,0.000,26.927
warehouse.BZC,31710000032000000,2024-04-01,199.230,0.000,0.000,0.000,0.000,0.000,0.000,199.230
warehouse.XDF,31010010013000011,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.CZC,31710000068000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HNA,31810940007000000,2024-04-01,58.095,45.570,45.570,0.000,0.000,0.000,0.000,12.525
warehouse.SHC,31015760004000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QJC,31010020006000000,2024-04-01,63.154,71.080,71.080,0.000,6.000,0.000,13.926,0.000
warehouse.YCD,31710000029000000,2024-04-01,0.400,1.060,0.000,4.337,0.000,0.000,0.000,3.677
warehouse.GSC,31017218344000000,2024-04-01,9.841,9.050,0.000,3.563,0.000,0.000,0.000,4.355
warehouse.CDA,31010900016000000,2024-04-01,144.659,425.430,0.000,408.777,0.000,0.000,0.000,128.006
warehouse.HFC,31260570003000000,2024-04-01,44.621,90.750,90.750,0.000,0.000,0.000,46.129,0.000
warehouse.JLC,31010080199180008,2024-04-01,11.331,122.090,122.090,0.000,0.000,0.000,110.759,0.000
warehouse.LJC,31456720002150101,2024-04-01,1.746,1.580,0.000,0.000,0.000,0.000,0.000,0.166
warehouse.LSA,31710000031000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31010030005120006,2024-04-01,875.281,1336.380,1336.380,0.000,0.000,0.000,461.099,0.000
warehouse.BHC,31010900006200100,2024-04-01,67.715,214.300,214.300,0.000,0.000,0.000,146.585,0.000
warehouse.LAC,31010051995000006,2024-04-01,17.715,267.070,267.070,0.000,0.000,0.000,249.355,0.000
warehouse.XDF,31015640001000000,2024-04-01,172.596,427.620,427.620,0.000,11.020,0.000,266.044,0.000
warehouse.YTF,31010058660000000,2024-04-01,1.188,6.160,0.000,4.972,0.000,0.000,0.000,0.000
warehouse.LNC,31010000247174000,2024-04-01,16.822,200.000,200.000,0.000,0.000,0.000,183.178,0.000
warehouse.YTF,31010051218000000,2024-04-01,12.640,0.000,0.000,0.000,0.000,0.000,0.000,12.640
warehouse.HBA,31710000018000001,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HFC,31457163318000000,2024-04-01,0.582,0.000,0.000,0.000,0.000,0.000,0.000,0.582
warehouse.HBA,31717194419000000,2024-04-01,20.948,0.000,0.000,0.000,0.000,0.000,0.000,20.948
warehouse.QNC,31010055895250002,2024-04-01,39.644,174.340,174.340,0.000,3.998,0.000,138.694,0.000
warehouse.CDA,31728040020000000,2024-04-01,15.657,26.100,0.000,10.443,0.000,0.000,0.000,0.000
warehouse.WHC,31015830013000000,2024-04-01,75.990,9.200,9.200,0.000,70.695,0.000,3.905,0.000
warehouse.GSC,31010000286000000,2024-04-01,17.334,343.290,343.290,0.000,0.000,0.000,325.956,0.000
warehouse.XZC,31010090034000000,2024-04-01,0.000,25.000,25.000,0.000,0.000,0.000,25.000,0.000
warehouse.LAC,31010056968130101,2024-04-01,0.258,0.000,0.000,0.000,0.000,0.000,0.000,0.258
warehouse.XDF,31010058660000000,2024-04-01,7.570,179.584,179.584,0.000,106.320,0.000,278.334,0.000
warehouse.WHC,31710000068000000,2024-04-01,29.120,0.000,0.000,0.000,0.000,0.000,0.000,29.120
warehouse.QNC,31716450008000000,2024-04-01,67.727,44.410,0.000,26.675,0.000,0.000,0.000,49.992
warehouse.SHC,31710000023000000,2024-04-01,65.953,109.510,0.000,147.589,0.000,0.000,0.000,104.032
warehouse.LCA,31B17377866000000,2024-04-01,0.000,0.640,0.000,0.640,0.000,0.000,0.000,0.000
warehouse.QJC,31017018178000000,2024-04-01,1.818,11.450,0.000,19.105,0.000,0.000,0.000,9.473
warehouse.YCF,31010010001200019,2024-04-01,199.412,295.770,0.000,143.010,0.000,0.000,0.000,46.652
warehouse.HBA,31726050009172100,2024-04-01,1.914,0.000,0.000,0.000,0.000,0.000,0.000,1.914
warehouse.QNC,31010055976165576,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31017211296000000,2024-04-01,151.733,0.000,0.000,0.000,125.170,0.000,0.000,26.563
warehouse.LJC,31015854249180400,2024-04-01,23.094,37.290,37.290,0.000,22.318,0.000,36.514,0.000
warehouse.JSA,31716450013000100,2024-04-01,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.998
warehouse.LAC,31710000004000000,2024-04-01,24.772,49.880,0.000,37.923,0.000,0.000,0.000,12.815
warehouse.LSA,31017153425000000,2024-04-01,35.048,145.000,0.000,135.152,0.000,0.000,0.000,25.200
warehouse.GDC,31015490002240000,2024-04-01,44.822,48.710,0.000,0.000,0.000,0.000,3.888,0.000
warehouse.BZC,31010900016000000,2024-04-01,189.920,180.610,0.000,68.960,0.000,0.000,0.000,78.271
warehouse.QJC,31010110024000000,2024-04-01,38.861,30.000,30.000,0.000,0.000,0.000,0.000,8.861
warehouse.HRA,31716450008000000,2024-04-01,6.804,43.110,0.000,62.790,0.000,0.000,0.000,26.484
warehouse.BZC,31010030014000006,2024-04-01,181.904,127.650,127.650,0.000,0.000,0.000,0.000,54.254
warehouse.XXF,31010070072000000,2024-04-01,12.345,7.000,7.000,0.000,0.000,0.000,0.000,5.345
warehouse.ZYC,31010647748000000,2024-04-01,0.006,4.000,0.000,3.994,0.000,0.000,0.000,0.000
warehouse.LSD,31521490019000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NJA,31A10000005000000,2024-04-01,0.070,0.300,0.000,0.375,0.000,0.000,0.000,0.145
warehouse.HEP,31010010001182401,2024-04-01,24.948,90.290,0.000,73.645,0.000,0.000,0.000,8.303
warehouse.FSF,31522220047241800,2024-04-01,58.642,35.000,35.000,0.000,0.000,0.000,0.000,23.642
warehouse.HBA,31010900012204500,2024-04-01,360.762,253.840,253.840,0.000,5.190,0.000,0.000,101.732
warehouse.JLC,31710000068000000,2024-04-01,118.520,0.000,0.000,0.000,0.000,0.000,0.000,118.520
warehouse.ZZC,31010010001000018,2024-04-01,383.206,236.530,0.000,0.000,0.000,0.000,0.000,146.676
warehouse.LSA,31455370006000000,2024-04-01,1.200,2.200,0.000,1.065,0.000,0.000,0.000,0.065
warehouse.QNC,31010010003000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.LNC,31170000011172000,2024-04-01,33.276,138.430,138.430,0.000,0.000,0.000,105.154,0.000
warehouse.ZZC,31010010001150104,2024-04-01,0.468,0.000,0.000,0.000,0.000,0.000,0.000,0.468
warehouse.SZC,31010052754122008,2024-04-01,200.000,780.300,780.300,0.000,0.000,0.000,580.300,0.000
warehouse.LAC,31A10000002000000,2024-04-01,5.173,0.000,0.000,0.000,0.000,0.000,0.000,5.173
warehouse.LNC,31017205683171000,2024-04-01,17.604,56.000,56.000,0.000,0.000,0.000,38.396,0.000
warehouse.HNA,31455370001000000,2024-04-01,7.062,1.840,0.000,0.000,0.000,0.000,0.000,5.222
warehouse.HBA,31A66850001000000,2024-04-01,2.649,0.000,0.000,0.000,0.000,0.000,0.000,2.649
warehouse.QJC,31010030014110200,2024-04-01,30.240,60.480,60.480,0.000,0.000,0.000,30.240,0.000
warehouse.QNC,31010010198000000,2024-04-01,23.075,115.930,0.000,107.125,0.000,0.000,0.000,14.270
warehouse.NJD,31A50000011000000,2024-04-01,0.310,1.030,0.000,0.720,0.000,0.000,0.000,0.000
warehouse.SHC,31016710002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WZC,31716450013000000,2024-04-01,3.520,3.870,0.000,3.923,0.000,0.000,0.000,3.573
warehouse.GXC,31850000012000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HEP,31010051995180501,2024-04-01,13.980,21.310,21.310,0.000,0.000,0.000,7.330,0.000
warehouse.GSC,31010051402000006,2024-04-01,0.000,1819.940,1819.940,0.000,0.000,0.000,1819.940,0.000
warehouse.LNC,31710000004000000,2024-04-01,15.337,14.510,0.000,4.827,0.000,0.000,0.000,5.653
warehouse.LSA,31726050009160076,2024-04-01,49.932,0.000,0.000,0.000,0.000,0.000,0.000,49.932
warehouse.XAF,31728040031000001,2024-04-01,158.773,977.390,0.000,898.856,0.000,0.000,0.000,80.239
warehouse.HBA,31011190002000000,2024-04-01,71.839,49.800,0.000,0.000,0.000,0.000,0.000,22.039
warehouse.GXC,31457163318000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31716450012000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.SHC,31010010001120022,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QNC,31010055976000005,2024-04-01,236.046,443.960,443.960,0.000,0.000,0.000,207.914,0.000
warehouse.HSF,31455377948000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.BZC,31010000247000000,2024-04-01,41.382,19.210,0.000,0.000,0.000,0.000,0.000,22.172
warehouse.BBD,31010010001130101,2024-04-01,276.396,2177.590,2177.590,0.000,1832.925,0.000,3734.119,0.000
warehouse.LSA,31A50000002000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HFC,31710000023000000,2024-04-01,16.524,15.010,0.000,9.591,0.000,0.000,0.000,11.105
warehouse.NJA,31716450004000000,2024-04-01,153.810,61.591,0.000,0.000,0.000,0.000,0.000,92.219
warehouse.SHC,31010010202000000,2024-04-01,0.336,1.000,0.000,0.664,0.000,0.000,0.000,0.000
warehouse.QJC,31717193030000000,2024-04-01,29.431,0.000,0.000,0.000,0.000,0.000,0.000,29.431
warehouse.NXF,31455370001000000,2024-04-01,1.500,12.490,0.000,15.364,0.000,0.000,0.000,4.374
warehouse.DLC,31A50000004000000,2024-04-01,0.900,0.000,0.000,0.000,0.000,0.000,0.000,0.900
warehouse.QNC,31010055976000000,2024-04-01,0.000,9.000,9.000,0.000,0.000,0.000,9.000,0.000
warehouse.LJC,31451848828172000,2024-04-01,31.860,41.300,0.000,19.209,0.000,0.000,0.000,9.769
warehouse.HRA,31016730003180400,2024-04-01,4.662,16.670,0.000,12.008,0.000,0.000,0.000,0.000
warehouse.WZC,31010120001000000,2024-04-01,30.140,47.100,47.100,0.000,0.000,0.000,16.960,0.000
warehouse.NJC,31010210010000000,2024-04-01,39.070,36.000,36.000,0.000,0.000,0.000,0.000,3.070
warehouse.WHC,31533000012150101,2024-04-01,24.784,0.000,0.000,0.000,0.000,0.000,0.000,24.784
warehouse.HSF,31017018178000000,2024-04-01,4.390,1.000,0.000,0.000,0.000,0.000,0.000,3.390
warehouse.LAC,31716450013000000,2024-04-01,16.397,8.470,0.000,0.000,0.000,0.000,0.000,7.927
warehouse.GDC,31010520004000000,2024-04-01,10.800,117.000,117.000,0.000,0.000,0.000,106.200,0.000
warehouse.SSF,31011500007240200,2024-04-01,59.767,537.910,537.910,0.000,0.000,0.000,478.143,0.000
warehouse.QNC,31010900017000000,2024-04-01,3.780,34.390,0.000,43.177,0.000,0.000,0.000,12.567
warehouse.LAC,31457020001000000,2024-04-01,0.264,0.000,0.000,0.000,0.000,0.000,0.000,0.264
warehouse.LAC,31341420004000000,2024-04-01,37.000,323.130,323.130,0.000,0.000,0.000,286.130,0.000
warehouse.WHC,31010083598150101,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QNC,31010070008000000,2024-04-01,42.913,50.030,50.030,0.000,0.000,0.000,7.117,0.000
warehouse.BZC,31010088788230050,2024-04-01,0.000,10.130,10.130,0.000,31.170,0.000,41.300,0.000
warehouse.WHC,31010051160000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.GXC,31014050001000000,2024-04-01,43.876,86.340,86.340,0.000,0.000,0.000,42.464,0.000
warehouse.LSA,31716450023000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QHD,31010057468000003,2024-04-01,47.334,82.060,82.060,0.000,0.000,0.000,34.726,0.000
warehouse.WHC,31010010013000023,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.XXF,31015830013000000,2024-04-01,3.011,0.000,0.000,0.000,0.000,0.000,0.000,3.011
warehouse.SHC,31015830009000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WHC,31010080052000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.NJD,31014050001163273,2024-04-01,126.920,341.580,341.580,0.000,0.000,0.000,214.660,0.000
warehouse.SHC,31716690016000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QJC,31710000026000000,2024-04-01,27.786,0.000,0.000,0.000,0.000,0.000,0.000,27.786
warehouse.XAF,31010010198000000,2024-04-01,69.591,131.000,0.000,75.099,0.000,0.000,0.000,13.690
warehouse.BHC,31010010013000000,2024-04-01,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.174
warehouse.FJX,31710000026000001,2024-04-01,103.254,0.000,0.000,0.000,0.000,0.000,0.000,103.254
warehouse.QJC,31010150003110100,2024-04-01,55.470,70.580,70.580,0.000,0.000,0.000,15.110,0.000
warehouse.LSD,31014050001163223,2024-04-01,508.163,502.620,502.620,0.000,0.000,0.000,0.000,5.543
warehouse.GXC,31014050001000036,2024-04-01,56.408,279.500,279.500,0.000,0.000,0.000,223.092,0.000
warehouse.HBA,31716450006000001,2024-04-01,23.467,0.000,0.000,0.000,0.000,0.000,0.000,23.467
warehouse.SHC,31015760009000000,2024-04-01,30.817,40.000,0.000,9.183,0.000,0.000,0.000,0.000
warehouse.WHC,31520000011000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.CYF,31726050011172000,2024-04-01,3.964,14.280,0.000,24.871,0.000,0.000,0.000,14.555
warehouse.HBA,31015580005000000,2024-04-01,0.000,107.450,0.000,0.000,0.000,0.000,107.450,0.000
warehouse.GAA,31013080058000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.WZC,31015760009000000,2024-04-01,25.140,109.720,0.000,95.322,0.000,0.000,0.000,10.742
warehouse.FYC,31010010001130101,2024-04-01,4.499,0.000,0.000,0.000,0.000,0.000,0.000,4.499
warehouse.GAA,31010055976000022,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.HND,31010057735000000,2024-04-01,240.423,289.400,289.400,0.000,0.000,0.000,48.977,0.000
warehouse.SHC,31016710004000000,2024-04-01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
warehouse.QJC,31010647748000000,2024-04-01,4.680,10.938,0.000,6.258,0.000,0.000,0.000,0.000
warehouse.BBD,31456720002000000,2024-04-01,5.821,2.580,0.000,0.000,0.000,0.000,0.000,3.241
warehouse.QJC,31455370002000000,2024-04-01,6.744,25.596,0.000,40.612,0.000,0.000,0.000,21.760
warehouse.LAC,31015760009130004,2024-04-01,1.176,0.000,0.000,0.000,0.000,0.000,0.000,1.176
